* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 10, 2023 12:33:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Mar 10
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
345.703153 65.972 175.0157
346.069364 65.970 175.0276
346.435575 65.968 175.0395
346.801786 65.966 175.0514
347.167997 65.963 175.0634
347.534208 65.961 175.0753
347.900419 65.959 175.0873
348.266630 65.957 175.0993
348.632841 65.955 175.1114
348.999052 65.953 175.1234
349.365263 65.950 175.1355
349.731474 65.948 175.1476
350.097685 65.946 175.1597
350.463896 65.944 175.1719
350.830107 65.942 175.1840
351.196318 65.940 175.1962
351.562529 65.938 175.2084
351.928740 65.936 175.2206
352.294951 65.934 175.2329
352.661162 65.931 175.2452
353.027373 65.929 175.2574
353.393584 65.927 175.2698
353.759795 65.925 175.2822
354.126006 65.923 175.2945
354.492217 65.921 175.3069
354.858428 65.919 175.3193
355.224639 65.917 175.3318
355.590850 65.915 175.3442
355.957060 65.913 175.3567
356.323271 65.911 175.3693
356.689482 65.909 175.3818
357.055693 65.907 175.3943
357.421904 65.905 175.4069
357.788115 65.903 175.4196
358.154326 65.901 175.4322
358.520537 65.899 175.4448
358.886748 65.897 175.4575
359.252959 65.895 175.4702
359.619170 65.893 175.4829
359.985381 65.891 175.4957
360.351592 65.889 175.5085
360.717803 65.887 175.5212
361.084014 65.885 175.5341
361.450225 65.883 175.5469
361.816436 65.881 175.5598
362.182647 65.879 175.5727
362.548858 65.877 175.5856
362.915069 65.875 175.5985
363.281280 65.873 175.6115
363.647491 65.872 175.6245
364.013702 65.870 175.6375
364.379913 65.868 175.6505
364.746124 65.866 175.6635
365.112335 65.864 175.6765
365.478546 65.862 175.6896
365.844757 65.860 175.7027
366.210968 65.858 175.7158
366.577179 65.856 175.7289
366.943390 65.854 175.7421
367.309600 65.853 175.7552
367.675811 65.851 175.7684
368.042022 65.849 175.7816
368.408233 65.847 175.7947
368.774444 65.845 175.8080
369.140655 65.843 175.8212
369.506866 65.841 175.8344
369.873077 65.840 175.8477
370.239288 65.838 175.8610
370.605499 65.836 175.8742
370.971710 65.834 175.8875
371.337921 65.832 175.9008
371.704132 65.830 175.9141
372.070343 65.829 175.9274
372.436554 65.827 175.9407
372.802765 65.825 175.9541
373.168976 65.823 175.9674
373.535187 65.821 175.9808
373.901398 65.820 175.9941
374.267609 65.818 176.0075
374.633820 65.816 176.0209
375.000031 65.814 176.0343
375.366242 65.812 176.0477
375.732453 65.811 176.0611
376.098664 65.809 176.0745
376.464875 65.807 176.0879
376.831086 65.805 176.1013
377.197297 65.804 176.1147
377.563508 65.802 176.1282
377.929719 65.800 176.1417
378.295929 65.798 176.1551
378.662140 65.797 176.1685
379.028351 65.795 176.1820
379.394562 65.793 176.1955
379.760773 65.792 176.2089
380.126984 65.790 176.2224
380.493195 65.788 176.2359
380.859406 65.786 176.2494
381.225617 65.785 176.2629
381.591828 65.783 176.2764
381.958039 65.781 176.2899
382.324250 65.780 176.3035
382.690461 65.778 176.3170
383.056672 65.776 176.3306
383.422883 65.775 176.3441
383.789094 65.773 176.3577
384.155305 65.771 176.3712
384.521516 65.770 176.3848
384.887727 65.768 176.3984
385.253938 65.766 176.4120
385.620149 65.765 176.4256
385.986360 65.763 176.4392
386.352571 65.762 176.4528
386.718782 65.760 176.4665
387.084993 65.758 176.4801
387.451204 65.757 176.4938
387.817415 65.755 176.5074
388.183626 65.754 176.5212
388.549837 65.752 176.5349
388.916048 65.750 176.5486
389.282259 65.749 176.5623
389.648469 65.747 176.5760
390.014680 65.746 176.5898
390.380891 65.744 176.6036
390.747102 65.743 176.6174
391.113313 65.741 176.6312
391.479524 65.740 176.6450
391.845735 65.738 176.6589
392.211946 65.737 176.6727
392.578157 65.735 176.6866
392.944368 65.734 176.7005
393.310579 65.732 176.7144
393.676790 65.731 176.7283
394.043001 65.729 176.7422
394.409212 65.728 176.7562
394.775423 65.726 176.7702
395.141634 65.725 176.7842
395.507845 65.723 176.7982
395.874056 65.722 176.8123
396.240267 65.720 176.8263
396.606478 65.719 176.8404
396.972689 65.718 176.8545
397.338900 65.716 176.8686
397.705111 65.715 176.8828
398.071322 65.713 176.8969
398.437533 65.712 176.9111
398.803744 65.710 176.9253
399.169955 65.709 176.9395
399.536166 65.708 176.9537
399.902377 65.706 176.9680
400.268588 65.705 176.9822
400.634798 65.704 176.9965
401.001009 65.702 177.0109
401.367220 65.701 177.0251
401.733431 65.699 177.0396
402.099642 65.698 177.0539
402.465853 65.697 177.0683
402.832064 65.695 177.0827
403.198275 65.694 177.0971
403.564486 65.693 177.1116
403.930697 65.692 177.1260
404.296908 65.690 177.1405
404.663119 65.689 177.1550
405.029330 65.688 177.1695
405.395541 65.686 177.1840
405.761752 65.685 177.1986
406.127963 65.684 177.2131
406.494174 65.683 177.2277
406.860385 65.681 177.2423
407.226596 65.680 177.2570
407.592807 65.679 177.2715
407.959018 65.678 177.2862
408.325229 65.676 177.3009
408.691440 65.675 177.3156
409.057651 65.674 177.3303
409.423862 65.673 177.3450
409.790073 65.672 177.3597
410.156284 65.670 177.3744
410.522495 65.669 177.3892
410.888706 65.668 177.4039
411.254917 65.667 177.4187
411.621128 65.666 177.4335
411.987338 65.664 177.4483
412.353549 65.663 177.4631
412.719760 65.662 177.4779
413.085971 65.661 177.4927
413.452182 65.660 177.5076
413.818393 65.659 177.5225
414.184604 65.658 177.5373
414.550815 65.657 177.5522
414.917026 65.655 177.5671
415.283237 65.654 177.5820
415.649448 65.653 177.5969
416.015659 65.652 177.6118
416.381870 65.651 177.6267
416.748081 65.650 177.6417
417.114292 65.649 177.6566
417.480503 65.648 177.6716
417.846714 65.647 177.6865
418.212925 65.646 177.7015
418.579136 65.645 177.7165
418.945347 65.644 177.7314
419.311558 65.643 177.7465
419.677769 65.642 177.7614
420.043980 65.641 177.7764
420.410191 65.640 177.7914
420.776402 65.639 177.8065
421.142613 65.638 177.8215
421.508824 65.637 177.8365
421.875035 65.636 177.8516
422.241246 65.635 177.8666
422.607457 65.634 177.8817
422.973668 65.633 177.8967
423.339878 65.632 177.9117
423.706089 65.631 177.9268
424.072300 65.630 177.9419
424.438511 65.629 177.9570
424.804722 65.628 177.9720
425.170933 65.628 177.9871
425.537144 65.627 178.0022
425.903355 65.626 178.0173
426.269566 65.625 178.0323
426.635777 65.624 178.0474
427.001988 65.623 178.0626
427.368199 65.622 178.0776
427.734410 65.622 178.0927
428.100621 65.621 178.1078
428.466832 65.620 178.1229
428.833043 65.619 178.1380
429.199254 65.618 178.1531
429.565465 65.617 178.1682
429.931676 65.617 178.1833
430.297887 65.616 178.1984
430.664098 65.615 178.2136
431.030309 65.614 178.2286
431.396520 65.614 178.2437
431.762731 65.613 178.2589
432.128942 65.612 178.2739
432.495153 65.611 178.2890
432.861364 65.611 178.3041
433.227575 65.610 178.3192
433.593786 65.609 178.3343
433.959997 65.609 178.3494
434.326207 65.608 178.3644
434.692418 65.607 178.3795
435.058629 65.607 178.3946
435.424840 65.606 178.4096
435.791051 65.605 178.4247
436.157262 65.605 178.4398
436.523473 65.604 178.4548
436.889684 65.603 178.4698
437.255895 65.603 178.4848
437.622106 65.602 178.4998
437.988317 65.601 178.5148
438.354528 65.601 178.5298
438.720739 65.600 178.5449
439.086950 65.600 178.5598
439.453161 65.599 178.5748
439.819372 65.598 178.5897
440.185583 65.598 178.6047
440.551794 65.597 178.6196
440.918005 65.597 178.6345
441.284216 65.596 178.6494
441.650427 65.596 178.6643
442.016638 65.595 178.6792
442.382849 65.595 178.6940
442.749060 65.594 178.7089
443.115271 65.594 178.7238
443.481482 65.593 178.7386
443.847693 65.593 178.7534
444.213904 65.592 178.7681
444.580115 65.592 178.7829
444.946326 65.591 178.7977
445.312537 65.591 178.8124
445.678747 65.590 178.8271
446.044958 65.590 178.8418
446.411169 65.589 178.8565
446.777380 65.589 178.8712
447.143591 65.588 178.8858
447.509802 65.588 178.9005
447.876013 65.587 178.9150
448.242224 65.587 178.9296
448.608435 65.587 178.9442
448.974646 65.586 178.9587
449.340857 65.586 178.9733
449.707068 65.585 178.9878
450.073279 65.585 179.0023
450.439490 65.585 179.0167
450.805701 65.584 179.0311
451.171912 65.584 179.0456
451.538123 65.583 179.0599
451.904334 65.583 179.0743
452.270545 65.583 179.0887
452.636756 65.582 179.1030
453.002967 65.582 179.1173
453.369178 65.582 179.1316
453.735389 65.581 179.1459
454.101600 65.581 179.1601
454.467811 65.581 179.1743
454.834022 65.580 179.1885
455.200233 65.580 179.2027
455.566444 65.580 179.2168
455.932655 65.579 179.2310
456.298866 65.579 179.2451
456.665076 65.579 179.2591
457.031287 65.578 179.2732
457.397498 65.578 179.2872
457.763709 65.578 179.3012
458.129920 65.578 179.3152
458.496131 65.577 179.3292
458.862342 65.577 179.3431
459.228553 65.577 179.3570
459.594764 65.576 179.3709
459.960975 65.576 179.3848
460.327186 65.576 179.3986
460.693397 65.576 179.4124
461.059608 65.575 179.4262
461.425819 65.575 179.4400
461.792030 65.575 179.4537
462.158241 65.575 179.4675
462.524452 65.574 179.4811
462.890663 65.574 179.4948
463.256874 65.574 179.5085
463.623085 65.574 179.5222
463.989296 65.574 179.5358
464.355507 65.573 179.5493
464.721718 65.573 179.5629
465.087929 65.573 179.5765
465.454140 65.573 179.5900
465.820351 65.572 179.6035
466.186562 65.572 179.6169
466.552773 65.572 179.6304
466.918984 65.572 179.6439
467.285195 65.572 179.6573
467.651406 65.571 179.6707
468.017616 65.571 179.6841
468.383827 65.571 179.6974
468.750038 65.571 179.7108
469.116249 65.571 179.7241
469.482460 65.571 179.7374
469.848671 65.570 179.7507
470.214882 65.570 179.7639
470.581093 65.570 179.7772
470.947304 65.570 179.7904
471.313515 65.570 179.8036
471.679726 65.570 179.8168
472.045937 65.570 179.8300
472.412148 65.569 179.8431
472.778359 65.569 179.8563
473.144570 65.569 179.8694
473.510781 65.569 179.8824
473.876992 65.569 179.8955
474.243203 65.569 179.9086
474.609414 65.569 179.9216
474.975625 65.569 179.9347
475.341836 65.568 179.9477
475.708047 65.568 179.9607
476.074258 65.568 179.9736
476.440469 65.568 179.9866
476.806680 65.568 179.9996
477.172891 65.568 -179.9875
477.539102 65.568 -179.9746
477.905313 65.568 -179.9617
478.271524 65.568 -179.9488
478.637735 65.567 -179.9359
479.003945 65.567 -179.9231
479.370156 65.567 -179.9102
479.736367 65.567 -179.8974
480.102578 65.567 -179.8846
480.468789 65.567 -179.8718
480.835000 65.567 -179.8590
481.201211 65.567 -179.8463
481.567422 65.567 -179.8335
481.933633 65.567 -179.8207
482.299844 65.567 -179.8080
482.666055 65.567 -179.7953
483.032266 65.567 -179.7826
483.398477 65.566 -179.7699
483.764688 65.566 -179.7573
484.130899 65.566 -179.7446
484.497110 65.566 -179.7319
484.863321 65.566 -179.7193
485.229532 65.566 -179.7067
485.595743 65.566 -179.6940
485.961954 65.566 -179.6815
486.328165 65.566 -179.6689
486.694376 65.566 -179.6563
487.060587 65.566 -179.6437
487.426798 65.566 -179.6312
487.793009 65.566 -179.6186
488.159220 65.566 -179.6061
488.525431 65.566 -179.5936
488.891642 65.566 -179.5811
489.257853 65.566 -179.5685
489.624064 65.566 -179.5560
489.990275 65.566 -179.5436
490.356485 65.566 -179.5311
490.722696 65.566 -179.5186
491.088907 65.566 -179.5062
491.455118 65.565 -179.4937
491.821329 65.565 -179.4813
492.187540 65.565 -179.4689
492.553751 65.565 -179.4564
492.919962 65.565 -179.4440
493.286173 65.565 -179.4316
493.652384 65.565 -179.4193
494.018595 65.565 -179.4069
494.384806 65.565 -179.3945
494.751017 65.565 -179.3821
495.117228 65.565 -179.3698
495.483439 65.565 -179.3574
495.849650 65.565 -179.3450
496.215861 65.565 -179.3327
496.582072 65.565 -179.3204
496.948283 65.565 -179.3080
497.314494 65.565 -179.2957
497.680705 65.565 -179.2834
498.046916 65.565 -179.2711
498.413127 65.565 -179.2588
498.779338 65.565 -179.2465
499.145549 65.565 -179.2342
499.511760 65.565 -179.2219
499.877971 65.565 -179.2096
500.244182 65.565 -179.1973
500.610393 65.565 -179.1851
500.976604 65.565 -179.1728
501.342815 65.565 -179.1605
501.709025 65.565 -179.1483
502.075236 65.565 -179.1360
502.441447 65.565 -179.1238
502.807658 65.565 -179.1115
503.173869 65.565 -179.0992
503.540080 65.565 -179.0870
503.906291 65.565 -179.0748
504.272502 65.565 -179.0626
504.638713 65.565 -179.0503
505.004924 65.565 -179.0381
505.371135 65.565 -179.0259
505.737346 65.565 -179.0136
506.103557 65.565 -179.0014
506.469768 65.565 -178.9892
506.835979 65.565 -178.9770
507.202190 65.565 -178.9648
507.568401 65.565 -178.9526
507.934612 65.565 -178.9404
508.300823 65.565 -178.9282
508.667034 65.565 -178.9160
509.033245 65.565 -178.9037
509.399456 65.565 -178.8915
509.765667 65.565 -178.8793
510.131878 65.565 -178.8671
510.498089 65.565 -178.8549
510.864300 65.565 -178.8428
511.230511 65.565 -178.8306
511.596722 65.565 -178.8184
511.962933 65.565 -178.8062
512.329144 65.565 -178.7940
512.695354 65.565 -178.7818
513.061565 65.565 -178.7696
513.427776 65.565 -178.7574
513.793987 65.565 -178.7452
514.160198 65.565 -178.7330
514.526409 65.565 -178.7209
514.892620 65.565 -178.7087
515.258831 65.565 -178.6965
515.625042 65.565 -178.6843
515.991253 65.565 -178.6721
516.357464 65.565 -178.6600
516.723675 65.565 -178.6478
517.089886 65.565 -178.6356
517.456097 65.565 -178.6234
517.822308 65.565 -178.6112
518.188519 65.565 -178.5991
518.554730 65.565 -178.5869
518.920941 65.565 -178.5746
519.287152 65.565 -178.5625
519.653363 65.565 -178.5503
520.019574 65.565 -178.5381
520.385785 65.565 -178.5259
520.751996 65.565 -178.5137
521.118207 65.565 -178.5016
521.484418 65.565 -178.4894
521.850629 65.565 -178.4772
522.216840 65.565 -178.4650
522.583051 65.565 -178.4528
522.949262 65.565 -178.4406
523.315473 65.565 -178.4284
523.681684 65.565 -178.4162
524.047894 65.565 -178.4041
524.414105 65.565 -178.3918
524.780316 65.566 -178.3796
525.146527 65.566 -178.3674
525.512738 65.566 -178.3552
525.878949 65.566 -178.3430
526.245160 65.566 -178.3308
526.611371 65.566 -178.3186
526.977582 65.566 -178.3063
527.343793 65.566 -178.2941
527.710004 65.566 -178.2819
528.076215 65.566 -178.2697
528.442426 65.566 -178.2574
528.808637 65.566 -178.2452
529.174848 65.566 -178.2330
529.541059 65.566 -178.2208
529.907270 65.566 -178.2085
530.273481 65.566 -178.1963
530.639692 65.566 -178.1840
531.005903 65.566 -178.1718
531.372114 65.566 -178.1595
531.738325 65.567 -178.1473
532.104536 65.567 -178.1350
532.470747 65.567 -178.1227
532.836958 65.567 -178.1105
533.203169 65.567 -178.0982
533.569380 65.567 -178.0859
533.935591 65.567 -178.0736
534.301802 65.567 -178.0613
534.668013 65.567 -178.0490
535.034223 65.567 -178.0367
535.400434 65.567 -178.0244
535.766645 65.567 -178.0121
536.132856 65.568 -177.9998
536.499067 65.568 -177.9875
536.865278 65.568 -177.9752
537.231489 65.568 -177.9628
537.597700 65.568 -177.9505
537.963911 65.568 -177.9382
538.330122 65.568 -177.9258
538.696333 65.568 -177.9135
539.062544 65.568 -177.9011
539.428755 65.569 -177.8887
539.794966 65.569 -177.8764
540.161177 65.569 -177.8640
540.527388 65.569 -177.8517
540.893599 65.569 -177.8393
541.259810 65.569 -177.8269
541.626021 65.569 -177.8145
541.992232 65.569 -177.8021
542.358443 65.570 -177.7897
542.724654 65.570 -177.7773
543.090865 65.570 -177.7650
543.457076 65.570 -177.7525
543.823287 65.570 -177.7401
544.189498 65.570 -177.7277
544.555709 65.570 -177.7153
544.921920 65.571 -177.7029
545.288131 65.571 -177.6904
545.654342 65.571 -177.6780
546.020553 65.571 -177.6656
546.386763 65.571 -177.6531
546.752974 65.571 -177.6407
547.119185 65.572 -177.6282
547.485396 65.572 -177.6158
547.851607 65.572 -177.6033
548.217818 65.572 -177.5909
548.584029 65.572 -177.5784
548.950240 65.572 -177.5659
549.316451 65.573 -177.5535
549.682662 65.573 -177.5410
550.048873 65.573 -177.5285
550.415084 65.573 -177.5161
550.781295 65.573 -177.5036
551.147506 65.574 -177.4911
551.513717 65.574 -177.4786
551.879928 65.574 -177.4661
552.246139 65.574 -177.4536
552.612350 65.574 -177.4412
552.978561 65.575 -177.4286
553.344772 65.575 -177.4162
553.710983 65.575 -177.4037
554.077194 65.575 -177.3912
554.443405 65.575 -177.3787
554.809616 65.576 -177.3662
555.175827 65.576 -177.3537
555.542038 65.576 -177.3412
555.908249 65.576 -177.3287
556.274460 65.577 -177.3162
556.640671 65.577 -177.3037
557.006882 65.577 -177.2912
557.373093 65.577 -177.2787
557.739303 65.578 -177.2662
558.105514 65.578 -177.2537
558.471725 65.578 -177.2411
558.837936 65.578 -177.2286
559.204147 65.579 -177.2161
559.570358 65.579 -177.2036
559.936569 65.579 -177.1911
560.302780 65.579 -177.1786
560.668991 65.580 -177.1661
561.035202 65.580 -177.1536
561.401413 65.580 -177.1411
561.767624 65.580 -177.1286
562.133835 65.581 -177.1161
562.500046 65.581 -177.1036
562.866257 65.581 -177.0911
563.232468 65.581 -177.0786
563.598679 65.582 -177.0660
563.964890 65.582 -177.0535
564.331101 65.582 -177.0410
564.697312 65.583 -177.0285
565.063523 65.583 -177.0160
565.429734 65.583 -177.0035
565.795945 65.583 -176.9910
566.162156 65.584 -176.9785
566.528367 65.584 -176.9659
566.894578 65.584 -176.9534
567.260789 65.585 -176.9409
567.627000 65.585 -176.9284
567.993211 65.585 -176.9159
568.359422 65.586 -176.9034
568.725632 65.586 -176.8909
569.091843 65.586 -176.8784
569.458054 65.587 -176.8658
569.824265 65.587 -176.8533
570.190476 65.587 -176.8408
570.556687 65.588 -176.8283
570.922898 65.588 -176.8158
571.289109 65.588 -176.8033
571.655320 65.589 -176.7908
572.021531 65.589 -176.7783
572.387742 65.589 -176.7657
572.753953 65.590 -176.7532
573.120164 65.590 -176.7407
573.486375 65.590 -176.7282
573.852586 65.591 -176.7156
574.218797 65.591 -176.7031
574.585008 65.591 -176.6906
574.951219 65.592 -176.6781
575.317430 65.592 -176.6656
575.683641 65.592 -176.6531
576.049852 65.593 -176.6405
576.416063 65.593 -176.6280
576.782274 65.593 -176.6155
577.148485 65.594 -176.6030
577.514696 65.594 -176.5904
577.880907 65.595 -176.5779
578.247118 65.595 -176.5654
578.613329 65.595 -176.5528
578.979540 65.596 -176.5403
579.345751 65.596 -176.5278
579.711962 65.596 -176.5152
580.078172 65.597 -176.5027
580.444383 65.597 -176.4901
580.810594 65.598 -176.4776
581.176805 65.598 -176.4650
581.543016 65.598 -176.4525
581.909227 65.599 -176.4399
582.275438 65.599 -176.4274
582.641649 65.600 -176.4149
583.007860 65.600 -176.4023
583.374071 65.600 -176.3898
583.740282 65.601 -176.3772
584.106493 65.601 -176.3646
584.472704 65.602 -176.3521
584.838915 65.602 -176.3395
585.205126 65.602 -176.3270
585.571337 65.603 -176.3144
585.937548 65.603 -176.3018
586.303759 65.604 -176.2892
586.669970 65.604 -176.2767
587.036181 65.605 -176.2641
587.402392 65.605 -176.2515
587.768603 65.605 -176.2390
588.134814 65.606 -176.2264
588.501025 65.606 -176.2137
588.867236 65.607 -176.2012
589.233447 65.607 -176.1886
589.599658 65.608 -176.1760
589.965869 65.608 -176.1635
590.332080 65.608 -176.1508
590.698291 65.609 -176.1382
591.064501 65.609 -176.1257
591.430712 65.610 -176.1130
591.796923 65.610 -176.1005
592.163134 65.611 -176.0878
592.529345 65.611 -176.0753
592.895556 65.612 -176.0626
593.261767 65.612 -176.0500
593.627978 65.613 -176.0374
593.994189 65.613 -176.0248
594.360400 65.613 -176.0122
594.726611 65.614 -175.9996
595.092822 65.614 -175.9869
595.459033 65.615 -175.9743
595.825244 65.615 -175.9617
596.191455 65.616 -175.9491
596.557666 65.616 -175.9365
596.923877 65.617 -175.9238
597.290088 65.617 -175.9112
597.656299 65.618 -175.8986
598.022510 65.618 -175.8859
598.388721 65.619 -175.8733
598.754932 65.619 -175.8607
599.121143 65.620 -175.8480
599.487354 65.620 -175.8354
599.853565 65.621 -175.8228
600.219776 65.621 -175.8101
600.585987 65.622 -175.7975
600.952198 65.622 -175.7849
601.318409 65.623 -175.7722
601.684620 65.623 -175.7595
602.050831 65.624 -175.7469
602.417041 65.624 -175.7343
602.783252 65.625 -175.7216
603.149463 65.625 -175.7089
603.515674 65.626 -175.6963
603.881885 65.626 -175.6837
604.248096 65.627 -175.6710
604.614307 65.627 -175.6583
604.980518 65.628 -175.6456
605.346729 65.628 -175.6330
605.712940 65.629 -175.6204
606.079151 65.629 -175.6077
606.445362 65.630 -175.5950
606.811573 65.631 -175.5823
607.177784 65.631 -175.5697
607.543995 65.632 -175.5570
607.910206 65.632 -175.5444
608.276417 65.633 -175.5317
608.642628 65.633 -175.5190
609.008839 65.634 -175.5063
609.375050 65.634 -175.4937
609.741261 65.635 -175.4810
610.107472 65.636 -175.4684
610.473683 65.636 -175.4557
610.839894 65.637 -175.4431
611.206105 65.637 -175.4304
611.572316 65.638 -175.4177
611.938527 65.638 -175.4050
612.304738 65.639 -175.3923
612.670949 65.639 -175.3797
613.037160 65.640 -175.3670
613.403370 65.641 -175.3544
613.769581 65.641 -175.3417
614.135792 65.642 -175.3290
614.502003 65.642 -175.3163
614.868214 65.643 -175.3037
615.234425 65.644 -175.2911
615.600636 65.644 -175.2784
615.966847 65.645 -175.2657
616.333058 65.645 -175.2531
616.699269 65.646 -175.2404
617.065480 65.647 -175.2278
617.431691 65.647 -175.2151
617.797902 65.648 -175.2025
618.164113 65.648 -175.1898
618.530324 65.649 -175.1772
618.896535 65.650 -175.1645
619.262746 65.650 -175.1519
619.628957 65.651 -175.1392
619.995168 65.651 -175.1266
620.361379 65.652 -175.1140
620.727590 65.653 -175.1013
621.093801 65.653 -175.0887
621.460012 65.654 -175.0760
621.826223 65.655 -175.0634
